face_id,criminal_id,image_path,face_encoding,image_resolution,capture_angle,lighting_condition,facial_expression,beard_status,glasses_status,mask_status,capture_date,source_type,confidence_score
11338,CRM-IND-04933,mock_images/faces/CRM-IND-04933_face_3.jpg,<128d_vector_blob>,250x250,Left Profile,Bright,Angry,0,0,1,2022-04-14,Manual Upload,0.9183
11339,CRM-IND-04933,mock_images/faces/CRM-IND-04933_face_4.jpg,<128d_vector_blob>,250x250,Overhead,Low light,Smiling,1,0,0,2023-03-12,CCTV,0.6317
11340,CRM-IND-04933,mock_images/faces/CRM-IND-04933_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,1,0,2023-06-12,Arrest Photo,0.7707
11341,CRM-IND-04934,mock_images/faces/CRM-IND-04934_face_1.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Serious,0,0,0,2025-12-29,Arrest Photo,0.8226
11342,CRM-IND-04934,mock_images/faces/CRM-IND-04934_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,1,0,2023-06-01,Arrest Photo,0.8719
11343,CRM-IND-04935,mock_images/faces/CRM-IND-04935_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,1,0,2022-09-24,Arrest Photo,0.8884
11344,CRM-IND-04936,mock_images/faces/CRM-IND-04936_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Artificial,Fearful,1,0,0,2022-08-25,Social Media,0.8919
11345,CRM-IND-04936,mock_images/faces/CRM-IND-04936_face_2.jpg,<128d_vector_blob>,250x250,Front,Artificial,Serious,0,0,0,2024-03-20,Social Media,0.7931
11346,CRM-IND-04936,mock_images/faces/CRM-IND-04936_face_3.jpg,<128d_vector_blob>,250x250,45-degree Right,Artificial,Neutral,1,0,0,2022-12-12,Social Media,0.5503
11347,CRM-IND-04936,mock_images/faces/CRM-IND-04936_face_4.jpg,<128d_vector_blob>,250x250,45-degree Left,Natural daylight,Angry,0,0,0,2024-07-17,CCTV,0.8795
11348,CRM-IND-04936,mock_images/faces/CRM-IND-04936_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2022-04-06,Arrest Photo,0.7896
11349,CRM-IND-04937,mock_images/faces/CRM-IND-04937_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Normal,Neutral,0,0,0,2024-02-20,CCTV,0.7478
11350,CRM-IND-04937,mock_images/faces/CRM-IND-04937_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2023-06-20,Arrest Photo,0.9561
11351,CRM-IND-04938,mock_images/faces/CRM-IND-04938_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,1,1,0,2025-10-07,Arrest Photo,0.8229
11352,CRM-IND-04939,mock_images/faces/CRM-IND-04939_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Low light,Fearful,0,0,0,2025-09-26,CCTV,0.7895
11353,CRM-IND-04939,mock_images/faces/CRM-IND-04939_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2023-09-16,Arrest Photo,0.7722
11354,CRM-IND-04940,mock_images/faces/CRM-IND-04940_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Natural daylight,Neutral,0,1,0,2024-12-05,Arrest Photo,0.6765
11355,CRM-IND-04940,mock_images/faces/CRM-IND-04940_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2022-06-20,Arrest Photo,0.7821
11356,CRM-IND-04941,mock_images/faces/CRM-IND-04941_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2022-12-17,Arrest Photo,0.9034
11357,CRM-IND-04942,mock_images/faces/CRM-IND-04942_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-05-20,Arrest Photo,0.9567
11358,CRM-IND-04943,mock_images/faces/CRM-IND-04943_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-05-27,Arrest Photo,0.8769
11359,CRM-IND-04944,mock_images/faces/CRM-IND-04944_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2025-10-29,Arrest Photo,0.7886
11360,CRM-IND-04945,mock_images/faces/CRM-IND-04945_face_1.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2025-06-18,Arrest Photo,0.9173
11361,CRM-IND-04945,mock_images/faces/CRM-IND-04945_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2023-03-20,Arrest Photo,0.8729
11362,CRM-IND-04946,mock_images/faces/CRM-IND-04946_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2023-12-19,Arrest Photo,0.8951
11363,CRM-IND-04947,mock_images/faces/CRM-IND-04947_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2023-04-03,Arrest Photo,0.7851
11364,CRM-IND-04948,mock_images/faces/CRM-IND-04948_face_1.jpg,<128d_vector_blob>,250x250,Front,Normal,Smiling,0,1,0,2023-06-24,CCTV,0.7509
11365,CRM-IND-04948,mock_images/faces/CRM-IND-04948_face_2.jpg,<128d_vector_blob>,250x250,Left Profile,Bright,Smiling,1,1,0,2023-11-22,Manual Upload,0.6146
11366,CRM-IND-04948,mock_images/faces/CRM-IND-04948_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2022-07-11,Arrest Photo,0.9451
11367,CRM-IND-04949,mock_images/faces/CRM-IND-04949_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2025-09-30,Arrest Photo,0.9892
11368,CRM-IND-04950,mock_images/faces/CRM-IND-04950_face_1.jpg,<128d_vector_blob>,250x250,Front,Artificial,Fearful,0,1,0,2023-11-30,Social Media,0.8439
11369,CRM-IND-04950,mock_images/faces/CRM-IND-04950_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2023-05-05,Arrest Photo,0.9296
11370,CRM-IND-04951,mock_images/faces/CRM-IND-04951_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Natural daylight,Serious,0,0,0,2024-10-16,Arrest Photo,0.6968
11371,CRM-IND-04951,mock_images/faces/CRM-IND-04951_face_2.jpg,<128d_vector_blob>,250x250,45-degree Right,Normal,Serious,0,0,0,2022-02-03,Arrest Photo,0.8325
11372,CRM-IND-04951,mock_images/faces/CRM-IND-04951_face_3.jpg,<128d_vector_blob>,250x250,Overhead,Low light,Angry,0,0,0,2024-05-20,Surveillance,0.7373
11373,CRM-IND-04951,mock_images/faces/CRM-IND-04951_face_4.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Angry,0,0,0,2022-07-25,CCTV,0.7635
11374,CRM-IND-04951,mock_images/faces/CRM-IND-04951_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2022-04-29,Arrest Photo,0.8055
11375,CRM-IND-04952,mock_images/faces/CRM-IND-04952_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Normal,Neutral,1,0,0,2022-01-31,Surveillance,0.5533
11376,CRM-IND-04952,mock_images/faces/CRM-IND-04952_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Angry,1,1,0,2023-09-23,Social Media,0.7428
11377,CRM-IND-04952,mock_images/faces/CRM-IND-04952_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2025-03-21,Arrest Photo,0.9148
11378,CRM-IND-04953,mock_images/faces/CRM-IND-04953_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2025-11-12,Arrest Photo,0.9014
11379,CRM-IND-04954,mock_images/faces/CRM-IND-04954_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Neutral,1,0,1,2023-04-23,Social Media,0.8224
11380,CRM-IND-04954,mock_images/faces/CRM-IND-04954_face_2.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Neutral,0,0,0,2022-11-13,Arrest Photo,0.9125
11381,CRM-IND-04954,mock_images/faces/CRM-IND-04954_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2024-09-12,Arrest Photo,0.8173
11382,CRM-IND-04955,mock_images/faces/CRM-IND-04955_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2025-06-06,Arrest Photo,0.8493
11383,CRM-IND-04956,mock_images/faces/CRM-IND-04956_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2024-02-23,Arrest Photo,0.9599
11384,CRM-IND-04957,mock_images/faces/CRM-IND-04957_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2022-09-18,Arrest Photo,0.8404
11385,CRM-IND-04958,mock_images/faces/CRM-IND-04958_face_1.jpg,<128d_vector_blob>,250x250,45-degree Right,Bright,Fearful,1,0,0,2022-12-31,Arrest Photo,0.7299
11386,CRM-IND-04958,mock_images/faces/CRM-IND-04958_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Smiling,0,0,0,2023-09-02,Surveillance,0.9092
11387,CRM-IND-04958,mock_images/faces/CRM-IND-04958_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2022-12-24,Arrest Photo,0.8796
11388,CRM-IND-04959,mock_images/faces/CRM-IND-04959_face_1.jpg,<128d_vector_blob>,250x250,Front,Normal,Serious,0,0,0,2025-08-17,Surveillance,0.7629
11389,CRM-IND-04959,mock_images/faces/CRM-IND-04959_face_2.jpg,<128d_vector_blob>,250x250,45-degree Left,Normal,Smiling,1,0,0,2025-08-29,CCTV,0.8339
11390,CRM-IND-04959,mock_images/faces/CRM-IND-04959_face_3.jpg,<128d_vector_blob>,250x250,Overhead,Normal,Neutral,0,0,1,2022-09-25,Arrest Photo,0.885
11391,CRM-IND-04959,mock_images/faces/CRM-IND-04959_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2023-07-05,Arrest Photo,0.9468
11392,CRM-IND-04960,mock_images/faces/CRM-IND-04960_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2024-01-01,Arrest Photo,0.9304
11393,CRM-IND-04961,mock_images/faces/CRM-IND-04961_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2024-02-07,Arrest Photo,0.8398
11394,CRM-IND-04962,mock_images/faces/CRM-IND-04962_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Normal,Serious,1,0,0,2022-07-07,Surveillance,0.9144
11395,CRM-IND-04962,mock_images/faces/CRM-IND-04962_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Natural daylight,Fearful,0,0,0,2025-10-17,Social Media,0.8486
11396,CRM-IND-04962,mock_images/faces/CRM-IND-04962_face_3.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Smiling,0,0,0,2024-08-23,Social Media,0.6538
11397,CRM-IND-04962,mock_images/faces/CRM-IND-04962_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2024-05-05,Arrest Photo,0.8135
11398,CRM-IND-04963,mock_images/faces/CRM-IND-04963_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2025-01-31,Arrest Photo,0.962
11399,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Natural daylight,Serious,0,0,0,2023-04-04,Surveillance,0.8893
11400,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_10.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Fearful,0,0,0,2025-05-15,Manual Upload,0.6886
11401,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_11.jpg,<128d_vector_blob>,250x250,45-degree Left,Normal,Neutral,1,1,0,2022-03-17,CCTV,0.6859
11402,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_12.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Neutral,1,0,0,2024-11-25,Social Media,0.589
11403,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_13.jpg,<128d_vector_blob>,250x250,Left Profile,Bright,Neutral,0,1,0,2025-04-09,Surveillance,0.8482
11404,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_14.jpg,<128d_vector_blob>,250x250,45-degree Left,Artificial,Serious,0,0,0,2024-06-18,Social Media,0.7916
11405,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_15.jpg,<128d_vector_blob>,250x250,45-degree Left,Bright,Smiling,0,0,0,2022-01-03,Social Media,0.7851
11406,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_16.jpg,<128d_vector_blob>,250x250,Left Profile,Natural daylight,Serious,1,0,0,2025-10-20,Manual Upload,0.7127
11407,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_17.jpg,<128d_vector_blob>,250x250,45-degree Right,Low light,Neutral,0,1,0,2025-09-25,Manual Upload,0.8912
11408,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_18.jpg,<128d_vector_blob>,250x250,45-degree Left,Normal,Angry,1,0,0,2025-04-16,Surveillance,0.7812
11409,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_19.jpg,<128d_vector_blob>,250x250,Left Profile,Bright,Fearful,0,0,0,2023-08-19,CCTV,0.9267
11410,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_2.jpg,<128d_vector_blob>,250x250,Right Profile,Normal,Smiling,1,0,0,2024-04-13,Arrest Photo,0.8039
11411,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_20.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Angry,0,0,0,2022-03-02,CCTV,0.7967
11412,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_21.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Angry,0,1,0,2023-07-06,Arrest Photo,0.65
11413,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_22.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Angry,0,0,0,2022-07-07,CCTV,0.6277
11414,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_23.jpg,<128d_vector_blob>,250x250,45-degree Left,Artificial,Angry,0,0,0,2024-01-06,Social Media,0.7767
11415,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_24.jpg,<128d_vector_blob>,250x250,45-degree Right,Bright,Serious,0,1,0,2023-04-17,Surveillance,0.5587
11416,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_25.jpg,<128d_vector_blob>,250x250,Left Profile,Normal,Serious,0,0,1,2022-05-06,Surveillance,0.5662
11417,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_26.jpg,<128d_vector_blob>,250x250,Front,Bright,Fearful,0,0,1,2023-04-24,Surveillance,0.5899
11418,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_27.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Serious,0,0,0,2025-01-23,Manual Upload,0.873
11419,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_28.jpg,<128d_vector_blob>,250x250,45-degree Left,Normal,Smiling,0,0,0,2023-07-06,Arrest Photo,0.8309
11420,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_29.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Neutral,1,0,0,2024-06-16,Arrest Photo,0.7814
11421,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_3.jpg,<128d_vector_blob>,250x250,Left Profile,Normal,Smiling,1,0,0,2023-07-05,Social Media,0.8688
11422,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_30.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Smiling,1,1,1,2024-12-10,Social Media,0.8598
11423,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_31.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Neutral,0,0,0,2025-08-18,Arrest Photo,0.8778
11424,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_32.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Angry,1,0,0,2023-09-22,Social Media,0.8484
11425,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_33.jpg,<128d_vector_blob>,250x250,Left Profile,Low light,Smiling,0,0,0,2023-03-16,Surveillance,0.6547
11426,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_34.jpg,<128d_vector_blob>,250x250,Left Profile,Bright,Smiling,0,0,0,2022-03-25,CCTV,0.6559
11427,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_35.jpg,<128d_vector_blob>,250x250,45-degree Right,Artificial,Angry,0,0,0,2023-07-20,Arrest Photo,0.8535
11428,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_36.jpg,<128d_vector_blob>,250x250,45-degree Left,Normal,Fearful,1,0,0,2023-01-07,Surveillance,0.6942
11429,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_37.jpg,<128d_vector_blob>,250x250,Front,Low light,Smiling,0,0,0,2024-03-18,Social Media,0.6616
11430,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_38.jpg,<128d_vector_blob>,250x250,45-degree Left,Artificial,Serious,0,0,0,2023-03-13,Social Media,0.702
11431,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_39.jpg,<128d_vector_blob>,250x250,Front,Low light,Angry,0,0,1,2022-01-14,CCTV,0.7669
11432,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_4.jpg,<128d_vector_blob>,250x250,Left Profile,Normal,Neutral,0,0,0,2023-07-29,Social Media,0.7415
11433,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_40.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Serious,0,0,0,2022-01-11,CCTV,0.8292
11434,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_41.jpg,<128d_vector_blob>,250x250,Front,Normal,Angry,1,0,0,2025-03-26,Social Media,0.7225
11435,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_42.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Angry,1,1,0,2025-09-14,Social Media,0.8195
11436,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_43.jpg,<128d_vector_blob>,250x250,45-degree Right,Natural daylight,Serious,1,1,0,2025-01-16,CCTV,0.6086
11437,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_44.jpg,<128d_vector_blob>,250x250,Left Profile,Normal,Smiling,0,0,0,2023-09-09,Surveillance,0.6462
11438,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_45.jpg,<128d_vector_blob>,250x250,Overhead,Normal,Smiling,0,0,0,2024-12-14,Manual Upload,0.8093
11439,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_46.jpg,<128d_vector_blob>,250x250,Left Profile,Artificial,Neutral,0,0,0,2023-02-08,Arrest Photo,0.8393
11440,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_47.jpg,<128d_vector_blob>,250x250,45-degree Left,Normal,Fearful,0,0,0,2023-11-30,Manual Upload,0.7569
11441,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_48.jpg,<128d_vector_blob>,250x250,45-degree Right,Bright,Smiling,0,1,0,2024-10-07,Arrest Photo,0.7347
11442,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_49.jpg,<128d_vector_blob>,250x250,45-degree Left,Artificial,Angry,1,0,0,2022-12-04,Surveillance,0.8246
11443,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_5.jpg,<128d_vector_blob>,250x250,45-degree Left,Bright,Angry,0,0,0,2025-06-04,Manual Upload,0.6981
11444,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_50.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Neutral,1,0,1,2025-03-30,Arrest Photo,0.7709
11445,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_51.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Smiling,1,0,0,2024-03-03,Social Media,0.743
11446,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_6.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Fearful,0,0,0,2022-09-26,Manual Upload,0.8019
11447,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_7.jpg,<128d_vector_blob>,250x250,45-degree Right,Low light,Angry,0,0,0,2025-04-25,Surveillance,0.7425
11448,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_8.jpg,<128d_vector_blob>,250x250,Front,Artificial,Fearful,0,1,0,2022-03-24,Social Media,0.7683
11449,CRM-IND-04964,mock_images/faces/CRM-IND-04964_face_9.jpg,<128d_vector_blob>,250x250,Left Profile,Normal,Neutral,1,0,0,2023-11-19,Arrest Photo,0.8795
11450,CRM-IND-04964,mock_images/faces/CRM-IND-04964_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,1,0,2023-10-13,Arrest Photo,0.9378
11451,CRM-IND-04965,mock_images/faces/CRM-IND-04965_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,1,0,2025-08-26,Arrest Photo,0.8994
11452,CRM-IND-04966,mock_images/faces/CRM-IND-04966_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2023-02-01,Arrest Photo,0.8538
11453,CRM-IND-04967,mock_images/faces/CRM-IND-04967_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,1,0,2022-11-16,Arrest Photo,0.8609
11454,CRM-IND-04968,mock_images/faces/CRM-IND-04968_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2024-08-21,Arrest Photo,0.7745
11455,CRM-IND-04969,mock_images/faces/CRM-IND-04969_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2022-11-27,Arrest Photo,0.7672
11456,CRM-IND-04970,mock_images/faces/CRM-IND-04970_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Normal,Fearful,0,0,0,2025-02-27,Manual Upload,0.8089
11457,CRM-IND-04970,mock_images/faces/CRM-IND-04970_face_2.jpg,<128d_vector_blob>,250x250,45-degree Right,Low light,Serious,0,0,0,2022-05-05,Arrest Photo,0.5579
11458,CRM-IND-04970,mock_images/faces/CRM-IND-04970_face_3.jpg,<128d_vector_blob>,250x250,Front,Artificial,Serious,0,0,0,2022-08-13,CCTV,0.9407
11459,CRM-IND-04970,mock_images/faces/CRM-IND-04970_face_4.jpg,<128d_vector_blob>,250x250,Overhead,Low light,Serious,0,0,0,2024-06-23,Surveillance,0.7044
11460,CRM-IND-04970,mock_images/faces/CRM-IND-04970_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2022-02-07,Arrest Photo,0.9546
11461,CRM-IND-04971,mock_images/faces/CRM-IND-04971_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2025-08-03,Arrest Photo,0.9752
11462,CRM-IND-04972,mock_images/faces/CRM-IND-04972_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,1,0,0,2022-09-07,Arrest Photo,0.9736
11463,CRM-IND-04973,mock_images/faces/CRM-IND-04973_face_1.jpg,<128d_vector_blob>,250x250,45-degree Right,Artificial,Neutral,0,0,0,2024-03-19,Manual Upload,0.8209
11464,CRM-IND-04973,mock_images/faces/CRM-IND-04973_face_10.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Serious,0,0,0,2024-08-31,Manual Upload,0.833
11465,CRM-IND-04973,mock_images/faces/CRM-IND-04973_face_2.jpg,<128d_vector_blob>,250x250,45-degree Right,Normal,Fearful,1,0,0,2023-09-16,Manual Upload,0.9476
11466,CRM-IND-04973,mock_images/faces/CRM-IND-04973_face_3.jpg,<128d_vector_blob>,250x250,45-degree Left,Normal,Smiling,0,0,0,2025-08-28,Social Media,0.627
11467,CRM-IND-04973,mock_images/faces/CRM-IND-04973_face_4.jpg,<128d_vector_blob>,250x250,Front,Artificial,Fearful,0,0,1,2024-01-17,Manual Upload,0.5537
11468,CRM-IND-04973,mock_images/faces/CRM-IND-04973_face_5.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Neutral,0,1,0,2025-04-20,Surveillance,0.691
11469,CRM-IND-04973,mock_images/faces/CRM-IND-04973_face_6.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Fearful,1,0,0,2024-10-20,Surveillance,0.8414
11470,CRM-IND-04973,mock_images/faces/CRM-IND-04973_face_7.jpg,<128d_vector_blob>,250x250,Left Profile,Normal,Angry,0,0,0,2024-10-14,Manual Upload,0.5692
11471,CRM-IND-04973,mock_images/faces/CRM-IND-04973_face_8.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Smiling,1,0,0,2022-12-27,Social Media,0.5917
11472,CRM-IND-04973,mock_images/faces/CRM-IND-04973_face_9.jpg,<128d_vector_blob>,250x250,Front,Low light,Smiling,1,0,0,2025-12-15,Social Media,0.8751
11473,CRM-IND-04973,mock_images/faces/CRM-IND-04973_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2022-03-25,Arrest Photo,0.8668
11474,CRM-IND-04974,mock_images/faces/CRM-IND-04974_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2024-05-31,Arrest Photo,0.939
11475,CRM-IND-04975,mock_images/faces/CRM-IND-04975_face_1.jpg,<128d_vector_blob>,250x250,45-degree Right,Normal,Angry,0,1,0,2024-08-10,Social Media,0.8956
11476,CRM-IND-04975,mock_images/faces/CRM-IND-04975_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2022-03-19,Arrest Photo,0.8247
11477,CRM-IND-04976,mock_images/faces/CRM-IND-04976_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Smiling,1,0,0,2023-11-16,Arrest Photo,0.593
11478,CRM-IND-04976,mock_images/faces/CRM-IND-04976_face_10.jpg,<128d_vector_blob>,250x250,Overhead,Normal,Fearful,0,0,0,2023-11-06,Surveillance,0.7094
11479,CRM-IND-04976,mock_images/faces/CRM-IND-04976_face_2.jpg,<128d_vector_blob>,250x250,Left Profile,Natural daylight,Angry,0,0,0,2024-12-23,Manual Upload,0.6444
11480,CRM-IND-04976,mock_images/faces/CRM-IND-04976_face_3.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Smiling,0,0,0,2022-10-06,Arrest Photo,0.6928
11481,CRM-IND-04976,mock_images/faces/CRM-IND-04976_face_4.jpg,<128d_vector_blob>,250x250,45-degree Right,Bright,Serious,0,0,0,2025-10-17,Social Media,0.9024
